Frequency - Phase	Phase - Phase
2907.98	152.981
2909.13	32.5691
2910.04	32.5672
2910.93	32.6143
2912.09	32.4717
2912.97	32.472
2913.97	32.69
2915.05	32.5798
2915.98	153.018
2917.11	32.5394
2918	32.5957
2918.97	32.6454
2920.05	32.558
2921.01	153.064
2921.97	152.961
2923.1	153
2923.96	32.5973
2924.95	32.6981
2926	32.531
2927	32.6572
2928.08	153.038
2929.02	32.589
2930.02	32.5499
2931.07	32.5109
2932.06	32.5711
2932.92	32.5676
2934.11	32.5738
2934.97	32.6842
2936.14	152.954
2937.04	153.044
2937.97	32.569
2939.09	32.5601
2939.99	32.6595
2940.96	32.6127
2942.13	32.61
2942.96	32.7273
2943.92	32.7465
2945.05	32.672
2945.96	152.969
2947.11	32.7051
2948.07	32.5474
2948.97	32.4943
2950.08	32.7267
2951.01	32.6983
2951.91	32.6973
2953.03	32.6787
2953.99	153.092
2955.14	32.7054
2956.08	32.6794
2956.89	32.6995
2958.03	32.6112
2959.05	32.6694
2959.97	32.7298
2961.12	32.6518
2961.98	152.985
2962.89	32.6895
2964.03	32.607
2965.05	32.5814
2966.1	32.7511
2967.08	32.6811
2968	32.555
2969.08	153.008
2970.02	32.6601
2971.02	153.125
2972.07	32.7287
2973.01	152.981
2974.15	32.7077
2975.02	32.7248
2975.99	32.7003
2977.12	32.7115
2978.04	32.7212
2978.86	32.7382
2980.02	32.7334
2980.97	32.6066
2981.92	32.6785
2983.04	32.7383
2983.96	32.6802
2985.11	32.6921
2986.02	32.6239
2986.96	32.7351
2988.09	32.7084
2989.02	32.5717
2989.95	32.7677
2991.08	32.7119
2991.96	32.8362
2993.08	153.031
2994.05	32.6998
2994.96	32.6674
2996.12	32.7907
2997.07	32.5596
2997.93	32.5861
2999.08	32.6837
3000	32.7304
3000.93	153.086
3002	32.7505
3002.96	32.7752
3004.08	32.7465
3004.97	32.7032
3005.98	32.7096
3007.06	32.7317
3007.97	153.014
3008.94	32.697
3010.08	32.707
3011	32.7968
3012.06	32.7017
3013.02	32.754
3013.97	32.7585
3015.09	32.7714
3016.05	32.7123
3016.92	32.7936
3018.05	32.7921
3018.99	32.803
3020.13	153.05
3021.05	32.8459
3021.99	32.7347
3023.11	32.871
3023.99	32.8033
3024.96	32.7285
3026.07	32.8166
3027.04	152.97
3027.97	32.7148
3029.09	32.725
3030	32.7229
3031.13	32.7313
3032.06	32.7798
3032.96	153.075
3034.04	32.8004
3035.02	32.7481
3035.97	32.8468
3037.09	32.7589
3038.08	32.8411
3039.14	32.7242
3040.01	32.865
3041.02	32.7473
3042.13	32.7453
3043.06	32.7825
3043.97	32.7341
3045.06	32.8265
3045.95	32.87
3046.87	32.88
3048.02	153.108
3048.97	32.7996
3050.11	32.698
3051.01	32.8247
3051.95	153.14
3053.08	32.7768
3053.95	153.021
3054.96	32.8231
3056.04	32.7442
3056.02	153.052
3058.14	32.8839
3059.01	152.955
3059.09	32.6282
3059.96	153.019
3062.04	32.8543
3062.94	32.757
3064.08	32.809
3064.98	32.8475
3065.93	32.879
3067.04	32.8005
3067.94	32.7866
3069.09	32.8261
3070.05	153.078
3070.98	32.8444
3072.1	153.062
3073.04	152.969
3073.97	32.7814
3075.06	32.7603
3076	152.95
3077.13	32.807
3078.04	32.8561
3079.02	32.82
3080.08	32.8409
3080.97	153.1
3081.99	32.9446
3083.13	153.043
3084.02	32.8399
3084.98	32.8646
3086.05	32.8555
3086.99	32.8392
3088.07	32.8933
3089.1	32.9476
3090.02	32.8159
3091.05	32.8089
3092.07	153.03
3092.97	32.8294
3094.02	32.8873
3095.01	32.8468
3096.12	32.8281
3097.05	153.027
3097.01	32.8887
3099.14	32.8738
3100.05	32.8495
3100.93	32.8908
3102.07	-206.977
3102.99	32.8596
3103.96	32.8448
3105.08	32.9009
3106	32.8555
3107.1	33.0393
3108.05	32.8678
3108.98	32.9166
3110.06	-207.001
3111.02	32.9009
3111.97	32.9548
3113.04	-206.825
3113.96	32.9328
3115.13	-206.951
3116.09	-206.916
3116.92	32.8937
3118.09	32.9176
3119.03	32.9268
3120.01	-207.011
3121.03	32.9299
3122.05	32.9587
